kood,kasRegistrivara,arveleVoetud,ads_oid,x,y,ehrKood,peamineKasutusTekst,seisundTekst,kasulikPind,energiamargis,margiseAeg,aadresstekst
KV5350H9,true,"2013-09-16",ME01921476,6518304.58,536014.89,"109021021","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",99.5,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV5413H1,true,"1998-11-02",ME01760555,6472665.27,593449.53,"112006729","Veterinaarravila","kasutusel",2566.9,"H","","Viljandi maakond, Viljandi vald, Peetrimõisa küla, Karula tee 7"
KV54241H13,true,"2016-12-15",ME01849637,6482537.72,547475.1,"103047368","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",448.8,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H14,true,"2016-12-15",ME01849639,6482573.72,547407.74,"103047370","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",448.1,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H15,true,"2016-12-15",ME01849641,6482598.66,547409.96,"103047372","Mineraalväetiste või taimekaitsevahendite hoidla","kasutusel",165.3,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H16,true,"2016-12-15",ME01849634,6482603.92,547352.7,"103047365","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",263.6,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H17,true,"2016-12-15",ME01849638,6482491.59,547450.85,"103047369","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",450.6,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H18,true,"2016-12-15",ME01849635,6482557.25,547327.82,"103047366","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",316.1,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H19,true,"2016-12-15",ME01849636,6482524.61,547345.63,"103047367","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",125.5,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H20,true,"2016-12-15",ME01849640,6482604.56,547389.19,"103047371","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",122.8,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H22,true,"2016-12-15",ME01849642,6482527.97,547383.44,"103047373","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",452.4,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV5561H7,true,"1998-02-20",ME03302382,6391089.86,665462.72,"113030772","Muuseum","kasutusel",361.5,"C","","Võru maakond, Varstu vald, Pähni küla, Metsamuuseumi"
KV56112H1,true,"2014-06-19",ME00865530,6425174.35,707312.11,"110019309","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",22.5,"","","Põlva maakond, Orava vald, Riihora küla, Kuuri"
KV56314H1,true,"2014-07-08",EE01651362,6471204.18,529038.21,"103028603","Büroohoone","kasutusel",1112.1,"E","2014-05-09","Pärnu maakond, Pärnu linn, P. Kerese tn 4"
KV56329H1,true,"2014-07-14",EE00921285,6581636.48,634407.54,"108011604","Muu kolme või enama korteriga elamu","kasutusel",844.3,"","","Lääne-Viru maakond, Rakvere linn, Võidu tn 38"
KV56330H1,true,"2014-07-14",EE00921285,6581636.48,634407.54,"108011604","Muu kolme või enama korteriga elamu","kasutusel",844.3,"","","Lääne-Viru maakond, Rakvere linn, Võidu tn 38"
KV56355H1,true,"2014-07-17",ME01928248,6466448.29,657699.16,"120544711","Lennujaam","kasutusel",3326.5,"","","Tartu maakond, Ülenurme vald, Reola küla, Lennu tn 44"
KV56360H1,true,"2014-07-24",ME00697935,6471191.77,536032.09,"103007399","Kutseõppeasutuse õppehoone","kasutusel",1556.1,"C","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/7"
KV56360H10,true,"2014-07-24",ME01831122,6471086.33,535996.89,"103050144","Kohvik, baar või söökla","kasutusel",394.1,"F","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/3"
KV56360H11,true,"2014-07-24",ME01060592,6471229.6,536105.74,"120189277","Lasketiiru hoone","kasutusel",104.4,"","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/8"
KV56360H12,true,"2014-07-24",ME00733642,6471323.4,536173.82,"103049945","Kutseõppeasutuse õppehoone","kasutusel",49.8,"","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/9"
KV56360H13,true,"2014-07-24",ME01831117,6471026.18,536024.4,"103007398","Kutseõppeasutuse õppehoone","kasutusel",3131.7,"F","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/1"
KV56360H17,true,"2014-07-24",EE01831116,6471067.54,535982.14,"103007397","Ühiselamu üliõpilastele või õpilastele","kasutusel",1264.7,"F","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/2"
KV56360H18,true,"2014-07-24",EE01831121,6470961.73,535962.61,"103007403","Ühiselamu üliõpilastele või õpilastele","kasutusel",105.8,"","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/5"
KV56360H2,true,"2014-07-24",ME00697936,6471063.42,536175.1,"103007404","Garaaž","kasutusel",155.5,"","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12"
KV56360H3,true,"2014-07-24",ME01831119,6471127.67,536020.12,"103007401","Kutseõppeasutuse õppehoone","kasutusel",549.8,"G","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12"
KV56360H8,true,"2014-07-24",ME01831118,6470986.3,536001.57,"103007400","Kutseõppeasutuse õppehoone","kasutusel",726.8,"","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/4"
KV56360H9,true,"2014-07-24",ME01831120,6471041.68,535935.23,"103007402","Kutseõppeasutuse õppehoone","kasutusel",763.4,"","","Pärnu maakond, Paikuse vald, Paikuse alev, Kooli tee 12/6"
KV5643H3,true,"2012-05-10",ME00792927,6528465.77,506333.51,"105013041","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",596.5,"","","Lääne maakond, Kullamaa vald, Koluvere küla, Töökoja"
KV5643H4,true,"2012-05-10",ME00792928,6528482.62,506312.2,"105013042","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",157.4,"","","Lääne maakond, Kullamaa vald, Koluvere küla, Töökoja"
KV56772H1,true,"2014-08-19",ME03216538,6597797.28,546204.55,"120668485","Kaevumaja","kasutusel",4.8,"","","Harju maakond, Viimsi vald, Haabneeme alevik, Sanglepa tee 1"
KV56776H1,true,"2014-09-29",EE03176509,6591363.16,538229.21,"101012974","Muu kolme või enama korteriga elamu","kasutusel",4057.4,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopli tn 87a"
KV5688H11,true,"2011-11-07",ME01648764,6446048.41,672368.5,"110023602","Muuseum","kasutusel",284.6,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/6"
KV5688H12,true,"2011-11-07",ME01648765,6445954.56,672451.25,"110023606","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",49.3,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/10"
KV5688H13,true,"2011-11-07",ME01648766,6445988.22,672343.44,"110023607","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",11.1,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/8"
KV5688H14,true,"2011-11-07",ME01648767,6446024.33,672283.77,"110023609","Muuseum","kasutusel",177.7,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/7"
KV5688H15,true,"2011-11-07",ME01648768,6446060.26,672258.72,"110023620","Oksjoni-, turu- või näitusehall","kasutusel",13.6,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/1"
KV5688H16,true,"2011-11-07",ME01648769,6445943.49,672415.32,"110023621","Muu meelelahutushoone","kasutusel",206.7,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/9"
KV5688H17,true,"2011-11-07",ME01648760,6446098.85,672268.85,"110026486","Muu büroo- või administratiivhoone","kasutusel",5.9,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/2"
KV5688H18,true,"2011-11-07",EE01648761,6446082.82,672357.52,"110026496","Üksikelamu","kasutusel",129.8,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/3"
KV5688H19,true,"2011-11-07",ME01648762,6446080.28,672391.81,"110026497","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",131.0,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/4"
KV5688H20,true,"2011-11-07",ME01648763,6446062.5,672392.49,"110026498","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",50.0,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/5"
KV5688H21,true,"2011-11-07",ME01664568,6446002.51,672096.26,"110023610","Oksjoni-, turu- või näitusehall","kasutusel",116.9,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/3"
KV5688H22,true,"2011-11-07",ME01664569,6445854.52,672155.11,"110023614","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",132.8,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/7"
KV5688H23,true,"2011-11-07",ME01664570,6446029.36,672202.56,"110023617","Klubi, rahvamaja","kasutusel",193.4,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/1"
KV5688H24,true,"2011-11-07",ME01664571,6446022.03,672176.18,"110023618","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",101.8,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/2"
KV5688H25,true,"2011-11-07",ME01664565,6445907.05,672190.35,"110026493","Muuseum","kasutusel",86.4,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/4"
KV5688H26,true,"2011-11-07",ME01664566,6445896.88,672210.77,"110026494","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",11.7,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/5"
KV5688H27,true,"2011-11-07",ME01664567,6445886.95,672203.23,"110026495","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",11.1,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/6"
KV5689H10,true,"2011-11-07",ME01648764,6446048.41,672368.5,"110023602","Muuseum","kasutusel",284.6,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/6"
KV5689H11,true,"2011-11-07",ME01648765,6445954.56,672451.25,"110023606","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",49.3,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/10"
KV5689H12,true,"2011-11-07",ME01648766,6445988.22,672343.44,"110023607","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",11.1,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/8"
KV5689H13,true,"2011-11-07",ME01648767,6446024.33,672283.77,"110023609","Muuseum","kasutusel",177.7,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/7"
KV5689H14,true,"2011-11-07",ME01648768,6446060.26,672258.72,"110023620","Oksjoni-, turu- või näitusehall","kasutusel",13.6,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/1"
KV5689H15,true,"2011-11-07",ME01648769,6445943.49,672415.32,"110023621","Muu meelelahutushoone","kasutusel",206.7,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/9"
KV5689H16,true,"2011-11-07",ME01648760,6446098.85,672268.85,"110026486","Muu büroo- või administratiivhoone","kasutusel",5.9,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/2"
KV5689H17,true,"2011-11-07",EE01648761,6446082.82,672357.52,"110026496","Üksikelamu","kasutusel",129.8,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/3"
KV5689H18,true,"2011-11-07",ME01648762,6446080.28,672391.81,"110026497","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",131.0,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/4"
KV5689H19,true,"2011-11-07",ME01648763,6446062.5,672392.49,"110026498","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",50.0,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Talurahvamuuseumi/5"
KV5689H20,true,"2011-11-07",ME01664568,6446002.51,672096.26,"110023610","Oksjoni-, turu- või näitusehall","kasutusel",116.9,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/3"
KV5689H21,true,"2011-11-07",ME01664569,6445854.52,672155.11,"110023614","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",132.8,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/7"
KV5689H22,true,"2011-11-07",ME01664570,6446029.36,672202.56,"110023617","Klubi, rahvamaja","kasutusel",193.4,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/1"
KV5689H23,true,"2011-11-07",ME01664571,6446022.03,672176.18,"110023618","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",101.8,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/2"
KV5689H24,true,"2011-11-07",ME01664565,6445907.05,672190.35,"110026493","Muuseum","kasutusel",86.4,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/4"
KV5689H25,true,"2011-11-07",ME01664566,6445896.88,672210.77,"110026494","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",11.7,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/5"
KV5689H26,true,"2011-11-07",ME01664567,6445886.95,672203.23,"110026495","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",11.1,"","","Põlva maakond, Kõlleste vald, Karilatsi küla, Rehetare/6"
KV5717H1,true,"1998-02-26",EE00862892,6423306.27,708380.52,"110018200","Muu lühiajalise majutuse hoone","kasutusel",33.8,"","","Põlva maakond, Orava vald, Kõvera küla, Metsamaja"
KV5717H3,true,"2014-08-15",ME00862893,6423335.8,708380.67,"110018201","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",28.3,"","","Põlva maakond, Orava vald, Kõvera küla, Metsamaja"
KV5718H2,true,"1998-02-26",ME00865505,6425219.68,707362.8,"110019299","Büroohoone","kasutusel",191.8,"","","Põlva maakond, Orava vald, Riihora küla, Metsaveere"
KV5718H4,true,"1999-01-29",ME00865528,6425236.58,707379.91,"110019308","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",26.1,"","","Põlva maakond, Orava vald, Riihora küla, Orava metskonna kontor"
KV5722H1,true,"2015-05-06",EE00865503,6428917.54,714650.1,"110019298","Suvila, aiamaja","kasutusel",65.3,"","","Põlva maakond, Värska vald, Lobotka küla, Orava metskond 29"
KV5725H3,true,"2015-05-06",EE00865499,6428695.01,715083.77,"110019296","Suvila, aiamaja","kasutusel",17.6,"","","Põlva maakond, Värska vald, Lobotka küla, Hane"
KV57294H1,true,"2014-09-25",ME03189739,6472151.51,374925.52,"120656978","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",63.1,"","","Saare maakond, Kihelkonna vald, Vilsandi küla, Vikati sadam"
KV5734H1,true,"1998-02-03",EE02088569,6439282.2,540200.7,"103038084","Büroohoone","kasutusel",267.1,"E","","Pärnu maakond, Saarde vald, Laiksaare küla, Laiksaare kontor"
KV5735H1,true,"1997-10-09",ME01649641,6484104.91,599861.48,"112021450","Muu büroo- või administratiivhoone","kasutusel",332.3,"","","Viljandi maakond, Suure-Jaani vald, Aimla küla, Aimla looduskeskus"
KV5735H2,true,"1997-10-09",ME01649656,6484194.26,599824.71,"112022995","Muu erihoone","kasutusel",111.8,"","","Viljandi maakond, Suure-Jaani vald, Aimla küla, Aimla looduskeskus"
KV5735H3,true,"1997-10-09",EE03164020,6484132.27,599796.86,"112027634","Muu erihoone","kasutusel",520.0,"","","Viljandi maakond, Suure-Jaani vald, Aimla küla, Aimla looduskeskus"
KV5735H4,true,"1997-10-09",ME01649657,6484167.84,599856.44,"112022996","Muu erihoone","kasutusel",375.7,"","","Viljandi maakond, Suure-Jaani vald, Aimla küla, Aimla looduskeskus"
KV5736H3,true,"2011-08-19",ME01651246,6430960.38,526621.97,"103040134","Teadus- ja metoodikaasutuse hoone","kasutusel",342.1,"F","","Pärnu maakond, Häädemeeste vald, Kabli küla, Kabli looduskeskus"
KV5773H1,true,"2016-01-26",ME01659673,6564240.57,627091.99,"120287981","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",1066.6,"","","Lääne-Viru maakond, Tamsalu vald, Porkuni küla, Puukooli tee 4"
KV5773H2,true,"2016-01-26",ME02262235,6564204.61,627024.52,"120640224","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",1085.6,"","","Lääne-Viru maakond, Tamsalu vald, Porkuni küla, Puukooli tee 4"
KV5774H2,true,"2012-04-05",ME01643745,6564348.66,627303.6,"108039491","Muu tööstuse laohoone","kasutusel",285.5,"","","Lääne-Viru maakond, Tamsalu vald, Porkuni küla, Puukooli tee 6"
KV5776H4,true,"2012-04-05",ME01643746,6564110.81,626990.59,"108039492","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",207.8,"","","Lääne-Viru maakond, Tamsalu vald, Porkuni küla, Puukooli tee 1"
KV5776H5,true,"2012-04-05",ME01643747,6564120.62,627008.74,"108039493","Muu tööstuse laohoone","kasutusel",96.4,"","","Lääne-Viru maakond, Tamsalu vald, Porkuni küla, Puukooli tee 1"
KV5776H7,true,"2012-04-05",ME01643750,6564086.55,627018.43,"108039499","Metsa-, jahi- või kalamajandushoone","kasutusel",942.0,"","","Lääne-Viru maakond, Tamsalu vald, Porkuni küla, Puukooli tee 1"
KV5790H1,true,"1998-01-15",ME01015593,6414198.67,680103.16,"113028670","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",222.7,"","","Võru maakond, Võru linn, Pikk tn 14a"
KV58364H1,true,"2014-11-13",EE00940687,6571163.22,612065.75,"108017762","Muu kolme või enama korteriga elamu","kasutusel",378.9,"","","Lääne-Viru maakond, Tapa vald, Tapa linn, Roheline tn 4"
KV58365H1,true,"2014-11-13",EE00854695,6569532.27,604196.71,"107011866","Muu kolme või enama korteriga elamu","kasutusel",1595.4,"","","Lääne-Viru maakond, Tapa vald, Lehtse alevik, Keskuse tn 8"
KV5866H1,true,"1998-03-21",ME00880272,6443691.75,705823.4,"110025313","Büroohoone","kasutusel",1340.6,"D","","Põlva maakond, Räpina vald, Ristipalo küla, Keskuse tee 1"
KV5868H1,true,"1998-01-19",ME03237211,6448277.82,677786.84,"110021106","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",321.9,"E","2011-12-12","Põlva maakond, Vastse-Kuuste vald, Kiidjärve küla, Kiidjärve looduskeskus"
KV5868H5,true,"2016-04-11",ME01004561,6448270.33,677765.8,"120291109","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",48.5,"","","Põlva maakond, Vastse-Kuuste vald, Kiidjärve küla, Kiidjärve looduskeskus"
KV5879H3,true,"1998-06-25",ME01038644,6582301.7,636823.7,"120098397","Büroohoone","kasutusel",425.4,"H","","Lääne-Viru maakond, Sõmeru vald, Ussimäe küla, Kirde keskus"
KV5880H3,true,"2012-02-27",ME00841001,6563851.86,663336.79,"108033900","Üksikelamu","kasutusel",181.8,"","","Lääne-Viru maakond, Vinni vald, Tudu alevik, Raudtee tn 8"
KV5880H4,true,"2012-02-27",ME00841003,6563863.88,663360.68,"108033901","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",82.6,"","","Lääne-Viru maakond, Vinni vald, Tudu alevik, Raudtee tn 8"
KV58843H1,true,"2014-12-17",EE01658358,6585452.44,537421.11,"101044164","Muu kolme või enama korteriga elamu","kasutusel",3298.6,"E","2010-04-19","Harju maakond, Tallinn, Mustamäe linnaosa, Kadaka tee 171"
KV58846H1,true,"2014-12-17",EE00629201,6583891.36,540867.85,"101004690","Muu kolme või enama korteriga elamu","kasutusel",886.0,"G","","Harju maakond, Tallinn, Nõmme linnaosa, Risti tn 7"
KV59116H1,true,"2014-12-30",ME01682538,6588665.93,637629.47,"108043610","Muu tööstusharu tootmishoone","kasutusel",1402.8,"","","Lääne-Viru maakond, Sõmeru vald, Ubja küla, Saare"
KV59329H1,true,"2015-01-12",EE00963694,6405179.93,622098.65,"111034115","Muu kolme või enama korteriga elamu","kasutusel",289.9,"","","Valga maakond, Valga linn, Võru tn 34"
KV5935H10,true,"2015-11-06",ME03304671,6572999.59,465143.67,"120689330","Muu erihoone","kasutusel",40.2,"","","Lääne maakond, Noarootsi vald, Osmussaare küla / Odensholm, Osmussaare radarijaam"
KV5936H9,true,"2012-01-04",EE02142825,6574061.73,463692.2,"120619936","Muu kahe korteriga elamu","kasutusel",103.0,"","","Lääne maakond, Noarootsi vald, Osmussaare küla / Odensholm, Osmussaare tuletornlinnak"
KV5944H1,true,"1997-01-28",ME00658805,6589047.17,543272.06,"101042993","Administratiivhoone","kasutusel",854.9,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 8"
KV5946H3,true,"2013-10-21",EE00814541,6556625.45,628828.02,"108025169","Kutseõppeasutuse õppehoone","kasutusel",249.2,"F","","Lääne-Viru maakond, Väike-Maarja vald, Väike-Maarja alevik, J. Liivi tn 6"
KV5946H4,true,"2013-10-21",ME00815639,6556574.27,628789.69,"108025511","Kutseõppeasutuse õppehoone","kasutusel",1123.7,"G","","Lääne-Viru maakond, Väike-Maarja vald, Väike-Maarja alevik, J. Liivi tn 4"
KV5946H5,true,"2013-10-21",ME00864192,6556635.01,628799.22,"108041759","Kutseõppeasutuse õppehoone","kasutusel",527.8,"F","","Lääne-Viru maakond, Väike-Maarja vald, Väike-Maarja alevik, J. Liivi tn 6"
KV5948H1,true,"1998-01-14",EE01137703,6528533.89,631022.33,"114017982","Büroohoone","kasutusel",782.5,"D","","Jõgeva maakond, Jõgeva vald, Tooma küla, Endla looduskaitseala"
KV5948H2,true,"2003-02-04",ME01137707,6528566.97,631016.87,"114017983","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",135.4,"","","Jõgeva maakond, Jõgeva vald, Tooma küla, Endla looduskaitseala"
KV5952H2,true,"2014-07-04",ME01167242,6572863.04,537557.47,"120271337","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",351.0,"","","Harju maakond, Saku vald, Saku alevik, Põllu tn 3"
KV5954H1,true,"1997-01-27",ME00956634,6420899.26,679031.79,"113018678","Büroohoone","kasutusel",232.0,"","","Võru maakond, Võru vald, Väimela alevik, Pärna tee 14"
KV5957H1,true,"1998-03-04",ME00877902,6436008.55,712617.14,"110024356","Motell","kasutusel",177.6,"","","Põlva maakond, Mikitamäe vald, Rõsna küla, Loodusmaja"
KV5957H2,true,"1998-03-04",ME00877912,6436028.98,712616.86,"110024360","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",23.2,"","","Põlva maakond, Mikitamäe vald, Rõsna küla, Loodusmaja"
KV5957H3,true,"1998-03-04",ME00877905,6436022.93,712631.42,"110024358","Motell","kasutusel",84.7,"","","Põlva maakond, Mikitamäe vald, Rõsna küla, Loodusmaja"
KV59912H1,true,"2015-02-25",EE03304666,6573154.15,465103.79,"120689324","Üksikelamu","kasutusel",59.1,"","","Lääne maakond, Noarootsi vald, Osmussaare küla / Odensholm, Nygards"
KV59912H2,true,"2015-02-25",ME03304667,6573137.27,465074.86,"120689325","Muu erihoone","kasutusel",26.5,"","","Lääne maakond, Noarootsi vald, Osmussaare küla / Odensholm, Erkas"
KV59912H3,true,"2015-02-25",ME03304672,6573042.75,465126.81,"120689331","Muu erihoone","kasutusel",18.7,"","","Lääne maakond, Noarootsi vald, Osmussaare küla / Odensholm, Bieni"
KV60286H1,true,"2015-03-09",ME03327924,6607165.13,528868.35,"120691988","Muu erihoone","kasutusel",27.3,"","","Harju maakond, Viimsi vald, Tagaküla / Bakbyn, Piirimetsa"
KV60286H2,true,"2015-03-09",ME03327893,6607120.68,528883.19,"120691989","Muu erihoone","kasutusel",16.8,"","","Harju maakond, Viimsi vald, Tagaküla / Bakbyn, Piirimetsa"
KV60286H3,true,"2015-03-09",ME03327894,6607132.89,528904.08,"120691995","Muu erihoone","kasutusel",157.2,"","","Harju maakond, Viimsi vald, Tagaküla / Bakbyn, Piirimetsa"
KV60287H1,true,"2015-03-09",ME03327922,6607200.25,528922.95,"120691986","Muu erihoone","kasutusel",102.7,"","","Harju maakond, Viimsi vald, Tagaküla / Bakbyn, Piiri"
KV60287H2,true,"2015-03-09",ME03327923,6607202.64,528948.65,"120691987","Muu erihoone","kasutusel",35.0,"","","Harju maakond, Viimsi vald, Tagaküla / Bakbyn, Piiri"
KV60619H1,true,"2015-03-30",ME01662991,6504736.41,650828.9,"120565096","Kaevumaja","kasutusel",25.0,"","","Jõgeva maakond, Palamuse vald, Luua küla, Metsakooli puurkaev"
KV60748H1,true,"2015-04-01",EE00667738,6580628.67,694475.69,"102011112","Muu kolme või enama korteriga elamu","kasutusel",402.2,"","","Ida-Viru maakond, Kohtla-Järve linn, Ahtme linnaosa, Altserva tn 44"
KV61354H1,true,"2015-06-04",EE03375329,6518976.77,577806.86,"120712679","Üksikelamu","kasutusel",40.7,"","","Järva maakond, Türi vald, Lokuta küla, Serva"
KV62197H1,true,"2015-09-17",EE00666076,6582355.92,686928.5,"102009156","Muu kolme või enama korteriga elamu","kasutusel",1509.9,"","","Ida-Viru maakond, Kohtla-Järve linn, Sompa linnaosa, Aruserva tn 12"
KV62323H1,true,"2015-09-23",EE01085440,6474908.69,660020.46,"120539977","Üksikelamu","kasutusel",483.3,"","","Tartu maakond, Tartu linn, Jaama tn 34"
KV62323H2,true,"2015-09-23",ME01085518,6474922.92,660010.46,"120540000","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",37.5,"","","Tartu maakond, Tartu linn, Jaama tn 34"
