kood,kasRegistrivara,arveleVoetud,ads_oid,x,y,ehrKood,peamineKasutusTekst,seisundTekst,kasulikPind,energiamargis,margiseAeg,aadresstekst
KV45988H2,true,"2012-06-25",,,,"","","",,"","",""
KV4599H1,true,"1997-12-19",EE00963337,,,"116003211","Üksikelamu","kasutusel",134.3,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H10,true,"1997-12-19",,,,"","Muu lühiajalise majutuse hoone","kasutusel",27.3,"","",""
KV4599H11,true,"1997-12-19",,,,"","Muu lühiajalise majutuse hoone","kasutusel",27.3,"","",""
KV4599H16,true,"2015-12-15",ME00963341,,,"116003212","Energeetikaettevõtte hoone","kasutusel",72.0,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H17,true,"2015-12-15",ME00963345,,,"116003213","Energeetikaettevõtte hoone","kasutusel",117.7,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H2,true,"1997-12-19",ME00963333,,,"116003210","Sisekaitse- või kaitseväehoone","kasutusel",2381.2,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H20,true,"2015-12-15",ME01846136,6592192.85,525704.4,"120281602","Administratiivhoone","kasutusel",4598.0,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H21,true,"2015-12-15",ME01660277,6592266.33,525641.54,"120308334","Spordihall, võimla (puuduvad kohad pealtvaatajatele)","kasutusel",2194.1,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H22,true,"2015-12-15",ME01660278,6592195.87,525528.11,"120308337","Muu erihoone","kasutusel",438.1,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H3,true,"1997-12-19",ME00963348,,,"116003214","Muu erihoone","kasutusel",73.0,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H4,true,"1997-12-19",ME00963352,,,"116003215","Kaevumaja","kasutusel",12.2,"","","Harju maakond, Harku vald, Muraste küla, Piirivalvekool"
KV4599H5,true,"1997-12-19",,,,"","Muu lühiajalise majutuse hoone","kasutusel",27.3,"","",""
KV4599H6,true,"1997-12-19",,,,"","Muu lühiajalise majutuse hoone","kasutusel",27.3,"","",""
KV4599H7,true,"1997-12-19",,,,"","Muu lühiajalise majutuse hoone","kasutusel",27.3,"","",""
KV4599H8,true,"2003-12-18",,,,"","Ülikooli, rakenduskõrgkooli õppehoone","kasutusel",2836.0,"","",""
KV4599H9,true,"1997-12-19",,,,"","Muu lühiajalise majutuse hoone","kasutusel",27.3,"","",""
KV4600H1,true,"1997-12-15",,,,"","","",,"","",""
KV4600H2,true,"1997-12-15",,,,"","","",,"","",""
KV4600H3,true,"1997-12-15",,,,"","","",,"","",""
KV4600H4,true,"1997-12-15",,,,"","","",,"","",""
KV4600H5,true,"1997-12-15",,,,"","","",,"","",""
KV4600H6,true,"1997-12-15",,,,"","","",,"","",""
KV4600H7,true,"1997-12-15",,,,"","","",,"","",""
KV4600H8,true,"1997-12-15",,,,"","","",,"","",""
KV4600H9,true,"1997-12-15",,,,"","","",,"","",""
KV46017H1,true,"2012-06-29",,,,"120656860","","",1595.0,"","",""
KV4601H1,true,"1997-12-11",,,,"","","",,"","",""
KV4601H2,true,"1999-05-03",,,,"","","",,"","",""
KV4601H3,true,"1999-05-03",,,,"","","",,"","",""
KV46033H1,true,"2012-06-29",,,,"120656852","","",2760.0,"","",""
KV46033H2,true,"2012-06-29",,,,"120656862","","",350.0,"","",""
KV46033H3,true,"2012-06-29",,,,"120656867","","",425.0,"","",""
KV4605H1,true,"1998-01-16",,,,"","","",,"","",""
KV4605H2,true,"1998-01-16",,,,"","","",,"","",""
KV4606H1,true,"1998-01-27",,,,"","","",,"","",""
KV4614H1,true,"1997-03-13",ME00728437,,,"103043140","Büroohoone","kasutusel",899.3,"D","","Pärnu maakond, Pärnu linn, Suur-Posti tn 20"
KV4614H2,true,"1997-03-13",ME00734326,,,"103050908","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",236.5,"","","Pärnu maakond, Pärnu linn, Suur-Posti tn 20"
KV4614H3,true,"1998-04-24",,,,"","Muu teenindushoone","kasutusel",337.0,"","",""
KV4623H16,true,"2014-06-17",ME01167304,6591266.68,547570.62,"120271414","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",456.0,"E","2010-12-27","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61"
KV4623H17,true,"2014-06-17",ME01009585,6591256.53,547536.85,"120293714","Lasketiiru hoone","ehitusluba antud",396.3,"","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/15"
KV4623H18,true,"2014-06-17",ME01087240,6591222.82,547511.56,"120540641","Telekommunikatsioonivõrgu hoone","ehitamisel",8.9,"","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61"
KV4623H19,true,"2014-06-17",EE03148106,6591274.43,548005.41,"120648921","Ühiselamu üliõpilastele või õpilastele","kasutusel",933.1,"D","2012-04-12","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/10"
KV4623H20,true,"2014-06-17",ME03164567,6591239.08,547695.87,"120651142","Muu spordihoone","kasutusel",5030.8,"E","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/8"
KV4623H21,true,"2014-06-17",ME03220525,6591133.8,547858.54,"120671319","Ülikooli, rakenduskõrgkooli õppehoone","kasutusel",2894.6,"H","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/1"
KV4623H22,true,"2014-06-17",ME03220529,6591144.29,547791.33,"120671324","Ülikooli, rakenduskõrgkooli õppehoone","kasutusel",5932.9,"F","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/2"
KV4623H23,true,"2014-06-17",ME03220543,6591271.14,547526.34,"120671327","Muu teenindushoone","kasutusel",201.7,"","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/14"
KV4623H24,true,"2014-06-17",ME03220699,6591308.72,547547.66,"120671424","Ülikooli, rakenduskõrgkooli õppehoone","kasutusel",1287.3,"D","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/12"
KV4623H25,true,"2014-06-17",ME03220702,6591280.7,547958.92,"120671426","Ülikooli, rakenduskõrgkooli õppehoone","kasutusel",820.4,"D","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/11"
KV4623H26,true,"2014-06-17",ME03220751,6591287.42,548096.91,"120671468","Spordihall, võimla (puuduvad kohad pealtvaatajatele)","kasutusel",644.5,"D","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/9"
KV4623H27,true,"2014-06-17",EE03220756,6591282.19,547837.91,"120671470","Ühiselamu üliõpilastele või õpilastele","kasutusel",2922.7,"D","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/5"
KV4623H28,true,"2014-06-17",EE03220926,6591286.95,547775.03,"120671528","Ühiselamu üliõpilastele või õpilastele","kasutusel",2941.2,"C","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/6"
KV4623H29,true,"2014-06-17",EE03220943,6591290.64,547713.97,"120671531","Ühiselamu üliõpilastele või õpilastele","kasutusel",2956.0,"D","","Harju maakond, Tallinn, Pirita linnaosa, Kase tn 61/7"
KV46244H1,true,"2012-07-26",,,,"102010676","","",3293.2,"","",""
KV46251H1,true,"2012-08-08",,,,"104039086","","",138.8,"","",""
KV46254H1,true,"2012-08-08",,,,"104014285","","",224.6,"","",""
KV46254H2,true,"2012-08-08",,,,"104014286","","",667.7,"","",""
KV46254H3,true,"2012-08-08",,,,"104014287","","",30.0,"","",""
KV46254H4,true,"2012-08-08",,,,"104014288","","",34.7,"","",""
KV46270H1,true,"2012-09-04",,,,"118009730","","",3503.7,"","",""
KV46271H1,true,"2012-09-04",ME01648707,6588350.19,738677.22,"118009731","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",1605.4,"","","Ida-Viru maakond, Narva linn, Raudtee tn 3/1"
KV46271H2,true,"2012-09-04",ME01648708,6588385.31,738654.08,"118009732","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",582.5,"","","Ida-Viru maakond, Narva linn, Raudtee tn 3/2"
KV46271H3,true,"2012-09-04",ME01648709,6588410.11,738689.74,"118009733","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",934.8,"","","Ida-Viru maakond, Narva linn, Raudtee tn 3"
KV46467H1,true,"2012-08-30",ME01035379,,,"113030775","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",16.3,"","","Võru maakond, Varstu vald, Pähni küla, Garaaži"
KV46467H2,true,"2012-08-30",ME01032614,6391016.38,665447.68,"120303304","Sõidukite teeninduse hoone","kasutusel",144.0,"","","Võru maakond, Varstu vald, Pähni küla, Garaaži"
KV46469H1,true,"2012-08-30",ME01035381,6390991.48,665393.79,"113030776","Teraviljakuivati","kasutusel",102.3,"","","Võru maakond, Varstu vald, Pähni küla, Kuivati"
KV4646H4,true,"2005-03-24",,,,"120275217","","",94.5,"","",""
KV4646H5,true,"2005-03-24",,,,"120275219","","",124.3,"","",""
KV4646H6,true,"2005-03-24",,,,"120275222","","",26.5,"","",""
KV4646H7,true,"2012-05-10",,,,"115013269","","",274.5,"","",""
KV4646H8,true,"2012-05-10",,,,"115013270","","",95.4,"","",""
KV4646H9,true,"2012-05-10",,,,"115013271","","",19.8,"","",""
KV46470H1,true,"2012-08-30",ME02323935,,,"120646295","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",21.3,"","","Viljandi maakond, Halliste vald, Kalvre küla, Puukuuri"
KV4710H10,true,"2012-03-05",ME00874011,,,"110022676","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",18.5,"","","Põlva maakond, Kanepi vald, Erastvere küla, Metskonna kontor"
KV4710H11,true,"2012-03-05",ME00874013,,,"110022677","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",124.2,"","","Põlva maakond, Kanepi vald, Erastvere küla, Metskonna kontor"
KV4710H12,true,"2012-03-05",ME00874015,,,"110022678","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",169.9,"","","Põlva maakond, Kanepi vald, Erastvere küla, Metskonna kontor"
KV4710H7,true,"2012-03-05",ME00874005,6428043.62,663643.08,"110022673","Büroohoone","kasutusel",229.2,"","","Põlva maakond, Kanepi vald, Erastvere küla, Metskonna kontor"
KV4710H8,true,"2012-03-05",ME00874006,,,"110022674","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",96.7,"","","Põlva maakond, Kanepi vald, Erastvere küla, Metskonna kontor"
KV4710H9,true,"2012-03-05",ME00874009,,,"110022675","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",192.3,"","","Põlva maakond, Kanepi vald, Erastvere küla, Metskonna kontor"
KV47238H1,true,"2012-10-11",,,,"101022028","","",1724.2,"","",""
KV48122H1,true,"2012-11-13",,,,"116033480","","",3522.4,"","",""
KV4832H3,true,"2012-04-05",ME01063967,6519704.99,643770.68,"114002280","Muu büroo- või administratiivhoone","kasutusel",531.5,"F","","Jõgeva maakond, Jõgeva vald, Laiuse alevik, Meierei tn 1"
KV4832H4,true,"2012-04-05",ME01063971,6519727.02,643759.01,"114002281","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",122.6,"","","Jõgeva maakond, Jõgeva vald, Laiuse alevik, Meierei tn 1"
KV48336H4,true,"2017-01-13",EE03264611,6436473.9,650954.93,"120682746","Üksikelamu","lammutatud",251.2,"","","Valga maakond, Otepää vald, Pilkuse küla, Väike-Juhani"
KV48524H5,true,"2016-07-01",,,,"120780621","Muu tööstusharu tootmishoone","ehitamisel",370.3,"","",""
KV48524H6,true,"2016-08-10",ME00766592,6474722.5,661870.31,"104033770","Muu tööstuse laohoone","kasutusel",797.2,"","","Tartu maakond, Tartu linn, Rõõmu tee 13"
KV48524H7,true,"2016-08-10",ME00774149,6474713.01,661832.65,"104042165","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",445.0,"","","Tartu maakond, Tartu linn, Rõõmu tee 13"
KV48528H1,true,"2012-12-10",ME03167296,6474584.81,662058.44,"120652463","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",319.6,"","","Tartu maakond, Tartu linn, Rõõmu tee 7"
KV48528H2,true,"2012-12-10",ME03167332,6474698.01,662092.87,"120652472","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",28.6,"","","Tartu maakond, Tartu linn, Rõõmu tee 7"
KV48528H3,true,"2012-12-10",ME03167337,6474697.53,662131.87,"120652480","Kaevumaja","kasutusel",18.1,"","","Tartu maakond, Tartu linn, Rõõmu tee 7"
KV48529H1,true,"2012-12-10",ME02245555,6474656.34,661860.07,"120639184","Kergetööstuse hoone","kasutusel",1508.3,"","","Tartu maakond, Tartu linn, Rõõmu tee 11"
KV48530H1,true,"2012-12-10",ME00781357,6474747.85,661931.48,"104049682","Kartuli-, köögivilja- või söödajuurviljahoidla","kasutusel",731.4,"","","Tartu maakond, Tartu linn, Rõõmu tee 9"
KV48531H1,true,"2012-12-10",ME03167416,6474550.33,661853.93,"120652503","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",14.0,"","","Tartu maakond, Tartu linn, Rõõmu tee 3"
KV48533H1,true,"2012-12-10",ME00774150,6474641.13,661979.58,"104042166","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",84.5,"","","Tartu maakond, Tartu linn, Rõõmu tee 5"
KV48533H2,true,"2012-12-10",ME00774151,6474624.36,661961.38,"104042167","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",33.0,"","","Tartu maakond, Tartu linn, Rõõmu tee 5"
KV48533H3,true,"2012-12-10",ME00781355,6474610.53,661930.56,"104049680","Kaevumaja","kasutusel",30.3,"","","Tartu maakond, Tartu linn, Rõõmu tee 5"
KV48533H4,true,"2012-12-10",ME00781356,6474592.54,661996.41,"104049681","Muu tööstuse laohoone","kasutusel",73.3,"","","Tartu maakond, Tartu linn, Rõõmu tee 5"
KV4870H1,true,"1996-01-02",,,,"","","",,"","",""
KV4871H1,true,"1999-12-09",ME01073299,,,"114003512","Muu tööstuse laohoone","kasutusel",124.2,"","","Jõgeva maakond, Jõgeva linn, Aia tn 38"
KV4871H2,true,"1999-12-09",ME01073294,,,"114003511","Muu tööstuse laohoone","kasutusel",7155.5,"","","Jõgeva maakond, Jõgeva linn, Aia tn 38"
KV4871H3,true,"1999-12-09",,,,"","Muu tööstuse laohoone","kasutusel",418.0,"","",""
KV4872H1,true,"1998-01-26",,,,"","","",,"","",""
KV4872H2,true,"1998-01-26",,,,"","","",,"","",""
KV48767H1,true,"2013-08-27",ME00840779,6592022.57,610599.52,"108033840","Ilu- ja isikuteenust osutava ettevõtte hoone, nagu näiteks juuksuritöökoda, solaarium ja saun","kasutusel",72.3,"","","Lääne-Viru maakond, Kadrina vald, Loobu küla, Kivisauna"
KV48900H1,true,"2015-03-19",ME01702450,6595060.24,726946.87,"120303335","Kaevumaja","kasutusel",9.1,"","","Ida-Viru maakond, Narva-Jõesuu linn, L. Koidula tn 78a"
KV49153H1,true,"2013-01-31",ME03189725,,,"120656969","Muu erihoone","kasutusel",16.0,"","","Saare maakond, Kihelkonna vald, Vilsandi küla, Vaatlustorni"
KV49201H1,true,"2013-04-05",ME01145863,6587777.58,568497.85,"116054387","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",246.3,"","","Harju maakond, Jõelähtme vald, Jägala küla, Nulu allee 5"
KV49203H1,true,"2013-04-05",ME01145860,6587820.78,568497.97,"116054386","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",123.5,"","","Harju maakond, Jõelähtme vald, Jägala küla, Nulu allee 1"
KV49225H1,true,"2013-01-16",,,,"107016195","","",535.3,"","",""
KV49226H1,true,"2013-01-16",,,,"107016195","","",535.3,"","",""
KV49227H1,true,"2013-01-16",,,,"107016195","","",535.3,"","",""
KV49228H1,true,"2013-01-16",,,,"107016195","","",535.3,"","",""
KV49230H1,true,"2013-01-16",,,,"107016195","","",535.3,"","",""
KV4925H2,true,"2014-07-08",ME01142673,,,"114019440","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",288.0,"","","Jõgeva maakond, Puurmani vald, Pikknurme küla, Garaaži"
KV4927H1,true,"1998-05-27",ME01142656,6498844.98,627342.85,"114019435","Administratiivhoone","kasutusel",347.2,"E","","Jõgeva maakond, Puurmani vald, Pikknurme küla, Metsamõisa"
KV4927H2,true,"1998-05-27",ME01142658,,,"114019436","Teraviljakuivati","kasutusel",101.2,"","","Jõgeva maakond, Puurmani vald, Pikknurme küla, Metsamõisa"
KV4927H3,true,"1998-05-27",ME01142661,,,"114019437","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",34.3,"","","Jõgeva maakond, Puurmani vald, Pikknurme küla, Metsamõisa"
KV4927H4,true,"1998-05-27",ME01142675,,,"114019441","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",39.6,"","","Jõgeva maakond, Puurmani vald, Pikknurme küla, Metsamõisa"
KV4927H5,true,"1998-06-12",ME01142669,,,"114019439","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",168.6,"","","Jõgeva maakond, Puurmani vald, Pikknurme küla, Metsamõisa"
KV4958H1,true,"1998-02-23",EE01961735,6587857.28,568518.87,"116054382","Administratiivhoone","kasutusel",320.6,"E","","Harju maakond, Jõelähtme vald, Jägala küla, Nulu allee 2"
KV4962H1,true,"1997-09-25",ME01145905,6588275.66,568594.31,"116054400","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",105.6,"","","Harju maakond, Jõelähtme vald, Jägala küla, Papivabriku"
KV4962H2,true,"1997-09-25",ME01145896,6588288.99,568563.24,"116054397","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",335.2,"","","Harju maakond, Jõelähtme vald, Jägala küla, Papivabriku"
KV4962H3,true,"2012-04-17",,,,"","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",104.0,"","",""
KV49749H1,true,"2013-02-20",ME02281893,6466279.19,591191.96,"120642139","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",1093.7,"","","Viljandi maakond, Viljandi vald, Matapera küla, Viljandi Sordikatsekeskus"
KV49749H2,true,"2013-02-20",ME02281907,6466239.6,591142.12,"120642141","Teraviljakuivati","kasutusel",119.0,"","","Viljandi maakond, Viljandi vald, Matapera küla, Viljandi Sordikatsekeskus"
KV49751H1,true,"2013-02-20",,,,"120642585","","",20.2,"","",""
KV49752H1,true,"2013-02-20",ME02287766,6466095.48,591097.67,"120642709","Büroohoone","kasutusel",298.7,"G","2014-05-09","Viljandi maakond, Viljandi vald, Matapera küla, Männi tee 5"
KV49755H1,true,"2013-02-20",,,,"120642712","","",13.9,"","",""
KV49826H1,true,"2013-02-25",ME00672690,6582731.94,660490.67,"102016880","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",96.0,"","","Ida-Viru maakond, Sonda vald, Sonda alevik, Tiigi põik 1"
KV49826H2,true,"2017-01-03",EE00672689,6582699.97,660502.47,"102016879","Büroohoone","kasutusel",440.1,"F","","Ida-Viru maakond, Sonda vald, Sonda alevik, Tiigi tn 2"
KV49827H1,true,"2013-02-25",ME00672691,6582733.34,660543.24,"102016881","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",200.0,"","","Ida-Viru maakond, Sonda vald, Sonda alevik, Tiigi põik 2"
KV49827H2,true,"2013-02-25",ME00672692,6582754.65,660553.73,"102016882","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",119.0,"","","Ida-Viru maakond, Sonda vald, Sonda alevik, Tiigi põik 2"
KV49921H1,true,"2013-06-20",,,,"","","",7635.0,"","",""
KV49986H1,true,"2013-03-12",,,,"113020702","","",4062.9,"","",""
KV5000H1,true,"1998-01-16",,,,"114014061","","",688.1,"","",""
KV5000H2,true,"1999-12-27",,,,"114020914","","",11.3,"","",""
KV50035H1,true,"2013-03-26",EE00948847,6437504.68,647225.27,"111029459","Muu kolme või enama korteriga elamu","kasutusel",1437.7,"E","","Valga maakond, Otepää vald, Otepää linn, Kopli tn 12"
KV50198H1,true,"2014-02-17",ME01081655,,,"120538334","Kaevumaja","kasutusel",8.6,"","","Ida-Viru maakond, Narva-Jõesuu linn, Raja tn 8"
KV50228H1,true,"2013-04-09",EE01645654,6584434.62,672868.43,"102016127","Muu kolme või enama korteriga elamu","kasutusel",8046.7,"D","2012-06-11","Ida-Viru maakond, Lüganuse vald, Püssi linn, Viru tn 4"
KV50244H1,true,"2013-04-15",EE00941433,6437588.68,647265.06,"111025203","Muu kolme või enama korteriga elamu","kasutusel",1525.1,"","","Valga maakond, Otepää vald, Otepää linn, Kopli tn 8"
KV5025H1,true,"1997-09-25",ME00822982,6604954.95,610623.92,"108027885","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",431.7,"","","Lääne-Viru maakond, Vihula vald, Võsu alevik, Männi tn 2c"
KV5025H2,true,"1997-09-25",ME00822987,6604928.63,610599.19,"108027887","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",403.0,"","","Lääne-Viru maakond, Vihula vald, Võsu alevik, Männi tn 2c"
KV5025H3,true,"1997-09-25",ME00822991,6604994.18,610548.54,"108027888","Metsa-, jahi- või kalamajandushoone","kasutusel",167.3,"","","Lääne-Viru maakond, Vihula vald, Võsu alevik, Männi tn 2c"
KV50325H1,true,"2013-05-20",,,,"101034451","","",997.7,"","",""
KV50326H1,true,"2013-05-20",ME00647823,6589626.27,542487.56,"101030017","Raamatukogu","kasutusel",977.7,"E","","Harju maakond, Tallinn, Kesklinna linnaosa, Pikk tn 73"
KV50326H2,true,"2013-05-20",ME00647824,6589620.72,542456.14,"101030018","Muu meelelahutushoone","kasutusel",66.6,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Pikk tn 73"
KV50327H1,true,"2013-05-20",ME01086058,6588965.72,545186.53,"120220021","Muuseum","kasutusel",20926.0,"H","2013-10-04","Harju maakond, Tallinn, Kesklinna linnaosa, A. Weizenbergi tn 34 // Valge tn 1"
KV50329H1,true,"2013-05-20",,,,"101036524","","",1973.6,"","",""
KV50329H2,true,"2013-05-20",,,,"101036547","","",150.4,"","",""
KV50362H1,true,"2014-06-19",,,,"","","",270.0,"","",""
KV5039H1,true,"1998-07-09",,,,"","Üksikelamu","kasutusel",520.2,"","",""
KV5039H2,true,"2012-04-16",ME00844610,6601932.91,617814.13,"108035032","Teraviljakuivati","kasutusel",131.8,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisateenijatemaja/3"
KV5039H3,true,"2012-04-16",ME00844612,6601953.25,617735.97,"108035033","Muu meelelahutushoone","kasutusel",514.2,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisateenijatemaja/4"
KV5039H4,true,"2012-04-16",ME00868483,6602087.06,617843.95,"108043324","Muu erihoone","kasutusel",114.8,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisateenijatemaja"
KV5039H5,true,"2012-04-16",EE00844617,6602013.2,617933.28,"108035034","Muu kolme või enama korteriga elamu","kasutusel",296.2,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisateenijatemaja"
KV5040H1,true,"1998-07-08",ME00844557,6601751.1,617898.64,"108035014","Muu meelelahutushoone","kasutusel",1706.1,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa"
KV5040H10,true,"1998-07-09",EE00844595,6601816.82,618047.03,"108035027","Muu tööstuse laohoone","kasutusel",120.0,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/1"
KV5040H11,true,"1998-07-09",ME00858973,6601833.99,618021.62,"108040083","Metsa-, jahi- või kalamajandushoone","kasutusel",258.8,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/2"
KV5040H13,true,"1998-07-09",EE01643914,6601760.83,617960.84,"108035023","Kaksikelamu","kasutusel",272.7,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/7"
KV5040H15,true,"1998-07-09",ME00844603,6601871.18,617927.66,"108035030","Muu meelelahutushoone","kasutusel",30.0,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/12"
KV5040H18,true,"2014-08-12",ME00858987,6601781.88,617984.39,"108040084","Muu meelelahutushoone","kasutusel",135.3,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/5"
KV5040H2,true,"1998-07-08",ME00844592,6601857.35,617997.36,"108035026","Hotell","kasutusel",2005.6,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/3"
KV5040H4,true,"1998-07-09",ME00844562,6601789.95,617853.25,"108035016","Hotell","kasutusel",342.9,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/9"
KV5040H5,true,"1998-07-09",ME00844571,6601744.27,617942.48,"108035019","Büroohoone","kasutusel",121.6,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/8"
KV5040H6,true,"1998-07-09",ME00844568,6601758.24,617824.58,"108035018","Muu meelelahutushoone","kasutusel",175.7,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/10"
KV5040H7,true,"1998-07-09",ME00844597,6601765.71,617991.49,"108035028","Kartuli-, köögivilja- või söödajuurviljahoidla","kasutusel",143.7,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/6"
KV5040H8,true,"1998-07-09",ME00858970,6601802.07,617992.14,"108040082","Administratiivhoone","kasutusel",284.3,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/4"
KV5040H9,true,"1998-07-09",ME00844599,6601865.06,617875.81,"108035029","Muuseum","kasutusel",1129.0,"","","Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa/11"
KV5052H1,true,"1998-04-13",ME00834477,6604933.9,618840.04,"108031836","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",31.8,"","","Lääne-Viru maakond, Vihula vald, Oandu küla, Looduspargi"
KV5052H2,true,"1998-04-13",ME00834474,6604951.23,618851.36,"108031835","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",35.1,"","","Lääne-Viru maakond, Vihula vald, Oandu küla, Looduspargi"
KV5052H4,true,"1998-04-13",ME00834481,6604861.57,618755.85,"108031838","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",242.6,"","","Lääne-Viru maakond, Vihula vald, Oandu küla, Looduspargi"
KV5052H5,true,"1998-04-13",ME00834489,6604845.33,618729.25,"108031840","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",240.1,"","","Lääne-Viru maakond, Vihula vald, Oandu küla, Looduspargi"
